  time (s)              T(t) (K)              P(t) (Pa)           Kinetic En. (n.u.)     Potential En. (n.u.) Total En. (n.u.)
  1.5520e-012           40.51800262            0.00000000        1208.32819949           -0.00275232         1208.32544717 
  1.5540e-012           40.51800283            0.00000000        1208.32820572           -0.00276478         1208.32544094 
  1.5560e-012           40.51800304            0.00000000        1208.32821202           -0.00277738         1208.32543464 
  1.5580e-012           40.51800325            0.00000000        1208.32821839           -0.00279011         1208.32542828 
  1.5600e-012           40.51800347            0.00000000        1208.32822482           -0.00280298         1208.32542184 
  1.5620e-012           40.51800368            0.00000000        1208.32823132           -0.00281598         1208.32541534 
  1.5640e-012           40.51800390            0.00000000        1208.32823789           -0.00282913         1208.32540877 
  1.5660e-012           40.51800413            0.00000000        1208.32824454           -0.00284241         1208.32540212 
  1.5680e-012           40.51800435            0.00000000        1208.32825125           -0.00285585         1208.32539541 
  1.5700e-012           40.51800458            0.00000000        1208.32825804           -0.00286942         1208.32538862 
  1.5720e-012           40.51800481            0.00000000        1208.32826490           -0.00288314         1208.32538176 
  1.5740e-012           40.51800504            0.00000000        1208.32827184           -0.00289702         1208.32537482 
  1.5760e-012           40.51800528      2865279.31931279        1208.32827885           -0.00291104         1208.32536781 
  1.5780e-012           40.51800552            0.00000000        1208.32828595           -0.00292523         1208.32536072 
  1.5800e-012           40.51800576            0.00000000        1208.32829312           -0.00293957         1208.32535355 
  1.5820e-012           40.51800600            0.00000000        1208.32830037           -0.00295407         1208.32534630 
  1.5840e-012           40.51800625            0.00000000        1208.32830770           -0.00296873         1208.32533897 
  1.5860e-012           40.51800649            0.00000000        1208.32831510           -0.00298354         1208.32533156 
  1.5880e-012           40.51800675            0.00000000        1208.32832259           -0.00299852         1208.32532407 
  1.5900e-012           40.51800700            0.00000000        1208.32833017           -0.00301367         1208.32531650 
  1.5920e-012           40.51800726            0.00000000        1208.32833782           -0.00302898         1208.32530884 
  1.5940e-012           40.51800752            0.00000000        1208.32834556           -0.00304446         1208.32530110 
  1.5960e-012           40.51800778            0.00000000        1208.32835339           -0.00306011         1208.32529328 
  1.5980e-012           40.51800804            0.00000000        1208.32836130           -0.00307593         1208.32528537 
  1.6000e-012           40.51800831            0.00000000        1208.32836930           -0.00309193         1208.32527737 
  1.6020e-012           40.51800858            0.00000000        1208.32837738           -0.00310810         1208.32526928 
  1.6040e-012           40.51800886            0.00000000        1208.32838556           -0.00312446         1208.32526111 
  1.6060e-012           40.51800913            0.00000000        1208.32839383           -0.00314099         1208.32525284 
  1.6080e-012           40.51800941            0.00000000        1208.32840219           -0.00315771         1208.32524448 
  1.6100e-012           40.51800970            0.00000000        1208.32841064           -0.00317461         1208.32523603 
  1.6120e-012           40.51800998            0.00000000        1208.32841918           -0.00319170         1208.32522748 
  1.6140e-012           40.51801027            0.00000000        1208.32842783           -0.00320899         1208.32521884 
  1.6160e-012           40.51801057            0.00000000        1208.32843656           -0.00322646         1208.32521010 
  1.6180e-012           40.51801086            0.00000000        1208.32844540           -0.00324413         1208.32520127 
  1.6200e-012           40.51801116            0.00000000        1208.32845433           -0.00326200         1208.32519233 
  1.6220e-012           40.51801147            0.00000000        1208.32846337           -0.00328006         1208.32518330 
  1.6240e-012           40.51801177            0.00000000        1208.32847250           -0.00329833         1208.32517417 
  1.6260e-012           40.51801208            0.00000000        1208.32848174           -0.00331681         1208.32516493 
  1.6280e-012           40.51801239            0.00000000        1208.32849108           -0.00333549         1208.32515559 
  1.6300e-012           40.51801271            0.00000000        1208.32850052           -0.00335438         1208.32514614 
  1.6320e-012           40.51801303            0.00000000        1208.32851008           -0.00337348         1208.32513659 
  1.6340e-012           40.51801336            0.00000000        1208.32851974           -0.00339280         1208.32512693 
  1.6360e-012           40.51801368            0.00000000        1208.32852950           -0.00341234         1208.32511717 
  1.6380e-012           40.51801401            0.00000000        1208.32853938           -0.00343209         1208.32510729 
  1.6400e-012           40.51801435            0.00000000        1208.32854937           -0.00345207         1208.32509730 
  1.6420e-012           40.51801469            0.00000000        1208.32855947           -0.00347228         1208.32508720 
  1.6440e-012           40.51801503            0.00000000        1208.32856969           -0.00349271         1208.32507698 
  1.6460e-012           40.51801538            0.00000000        1208.32858002           -0.00351337         1208.32506665 
  1.6480e-012           40.51801573            0.00000000        1208.32859047           -0.00353427         1208.32505620 
  1.6500e-012           40.51801608            0.00000000        1208.32860104           -0.00355540         1208.32504564 
  1.6520e-012           40.51801644            0.00000000        1208.32861172           -0.00357677         1208.32503495 
  1.6540e-012           40.51801680            0.00000000        1208.32862253           -0.00359839         1208.32502414 
  1.6560e-012           40.51801717            0.00000000        1208.32863346           -0.00362025         1208.32501321 
  1.6580e-012           40.51801754            0.00000000        1208.32864451           -0.00364235         1208.32500216 
  1.6600e-012           40.51801791            0.00000000        1208.32865569           -0.00366471         1208.32499098 
  1.6620e-012           40.51801829            0.00000000        1208.32866700           -0.00368732         1208.32497967 
  1.6640e-012           40.51801868            0.00000000        1208.32867843           -0.00371019         1208.32496824 
  1.6660e-012           40.51801906            0.00000000        1208.32869000           -0.00373332         1208.32495668 
  1.6680e-012           40.51801946            0.00000000        1208.32870169           -0.00375671         1208.32494498 
  1.6700e-012           40.51801985            0.00000000        1208.32871352           -0.00378037         1208.32493315 
  1.6720e-012           40.51802025            0.00000000        1208.32872548           -0.00380430         1208.32492119 
  1.6740e-012           40.51802066            0.00000000        1208.32873758           -0.00382849         1208.32490909 
  1.6760e-012           40.51802107            0.00000000        1208.32874982           -0.00385297         1208.32489685 
  1.6780e-012           40.51802149            0.00000000        1208.32876220           -0.00387772         1208.32488448 
  1.6800e-012           40.51802191            0.00000000        1208.32877472           -0.00390276         1208.32487196 
  1.6820e-012           40.51802233            0.00000000        1208.32878738           -0.00392808         1208.32485930 
  1.6840e-012           40.51802276            0.00000000        1208.32880018           -0.00395368         1208.32484650 
  1.6860e-012           40.51802319            0.00000000        1208.32881313           -0.00397958         1208.32483355 
  1.6880e-012           40.51802363            0.00000000        1208.32882623           -0.00400578         1208.32482045 
  1.6900e-012           40.51802408            0.00000000        1208.32883947           -0.00403227         1208.32480720 
  1.6920e-012           40.51802453            0.00000000        1208.32885287           -0.00405907         1208.32479381 
  1.6940e-012           40.51802498            0.00000000        1208.32886642           -0.00408617         1208.32478026 
  1.6960e-012           40.51802544            0.00000000        1208.32888013           -0.00411358         1208.32476655 
  1.6980e-012           40.51802591            0.00000000        1208.32889399           -0.00414130         1208.32475269 
  1.7000e-012           40.51802638            0.00000000        1208.32890800           -0.00416933         1208.32473867 
  1.7020e-012           40.51802685            0.00000000        1208.32892218           -0.00419769         1208.32472449 
  1.7040e-012           40.51802733            0.00000000        1208.32893652           -0.00422637         1208.32471016 
  1.7060e-012           40.51802782            0.00000000        1208.32895103           -0.00425537         1208.32469565 
  1.7080e-012           40.51802831            0.00000000        1208.32896569           -0.00428471         1208.32468099 
  1.7100e-012           40.51802881            0.00000000        1208.32898053           -0.00431438         1208.32466615 
  1.7120e-012           40.51802931            0.00000000        1208.32899553           -0.00434438         1208.32465115 
  1.7140e-012           40.51802982            0.00000000        1208.32901070           -0.00437473         1208.32463598 
  1.7160e-012           40.51803033            0.00000000        1208.32902605           -0.00440542         1208.32462063 
  1.7180e-012           40.51803085            0.00000000        1208.32904157           -0.00443646         1208.32460511 
  1.7200e-012           40.51803138            0.00000000        1208.32905727           -0.00446785         1208.32458941 
  1.7220e-012           40.51803191            0.00000000        1208.32907314           -0.00449960         1208.32457354 
  1.7240e-012           40.51803245            0.00000000        1208.32908920           -0.00453171         1208.32455749 
  1.7260e-012           40.51803300            0.00000000        1208.32910543           -0.00456418         1208.32454125 
  1.7280e-012           40.51803355            0.00000000        1208.32912185           -0.00459702         1208.32452483 
  1.7300e-012           40.51803410            0.00000000        1208.32913846           -0.00463023         1208.32450822 
  1.7320e-012           40.51803467            0.00000000        1208.32915525           -0.00466382         1208.32449143 
  1.7340e-012           40.51803524            0.00000000        1208.32917223           -0.00469779         1208.32447445 
  1.7360e-012           40.51803581            0.00000000        1208.32918941           -0.00473214         1208.32445727 
  1.7380e-012           40.51803639            0.00000000        1208.32920678           -0.00476687         1208.32443991 
  1.7400e-012           40.51803698            0.00000000        1208.32922434           -0.00480200         1208.32442234 
  1.7420e-012           40.51803758            0.00000000        1208.32924210           -0.00483752         1208.32440458 
  1.7440e-012           40.51803818            0.00000000        1208.32926006           -0.00487344         1208.32438662 
  1.7460e-012           40.51803879            0.00000000        1208.32927823           -0.00490977         1208.32436846 
  1.7480e-012           40.51803941            0.00000000        1208.32929659           -0.00494650         1208.32435009 
  1.7500e-012           40.51804003            0.00000000        1208.32931517           -0.00498365         1208.32433152 
  1.7520e-012           40.51804066            0.00000000        1208.32933395           -0.00502121         1208.32431274 
  1.7540e-012           40.51804129            0.00000000        1208.32935294           -0.00505919         1208.32429375 
  1.7560e-012           40.51804194            0.00000000        1208.32937214           -0.00509759         1208.32427455 
  1.7580e-012           40.51804259            0.00000000        1208.32939155           -0.00513642         1208.32425513 
  1.7600e-012           40.51804325            0.00000000        1208.32941118           -0.00517568         1208.32423550 
  1.7620e-012           40.51804391            0.00000000        1208.32943103           -0.00521538         1208.32421565 
  1.7640e-012           40.51804459            0.00000000        1208.32945110           -0.00525552         1208.32419558 
  1.7660e-012           40.51804527            0.00000000        1208.32947140           -0.00529611         1208.32417529 
  1.7680e-012           40.51804596            0.00000000        1208.32949191           -0.00533714         1208.32415478 
  1.7700e-012           40.51804665            0.00000000        1208.32951266           -0.00537862         1208.32413403 
  1.7720e-012           40.51804735            0.00000000        1208.32953363           -0.00542057         1208.32411306 
  1.7740e-012           40.51804806            0.00000000        1208.32955483           -0.00546297         1208.32409186 
  1.7760e-012           40.51804878            0.00000000        1208.32957626           -0.00550584         1208.32407043 
  1.7780e-012           40.51804951            0.00000000        1208.32959793           -0.00554918         1208.32404876 
  1.7800e-012           40.51805024            0.00000000        1208.32961984           -0.00559299         1208.32402685 
  1.7820e-012           40.51805099            0.00000000        1208.32964199           -0.00563728         1208.32400471 
  1.7840e-012           40.51805174            0.00000000        1208.32966437           -0.00568205         1208.32398232 
  1.7860e-012           40.51805250            0.00000000        1208.32968700           -0.00572731         1208.32395969 
  1.7880e-012           40.51805326            0.00000000        1208.32970988           -0.00577306         1208.32393682 
  1.7900e-012           40.51805404            0.00000000        1208.32973300           -0.00581931         1208.32391369 
  1.7920e-012           40.51805482            0.00000000        1208.32975637           -0.00586605         1208.32389032 
  1.7940e-012           40.51805562            0.00000000        1208.32977999           -0.00591329         1208.32386670 
  1.7960e-012           40.51805642            0.00000000        1208.32980387           -0.00596105         1208.32384282 
  1.7980e-012           40.51805722            0.00000000        1208.32982800           -0.00600931         1208.32381869 
  1.8000e-012           40.51805804            0.00000000        1208.32985239           -0.00605809         1208.32379430 
  1.8020e-012           40.51805887            0.00000000        1208.32987704           -0.00610739         1208.32376965 
  1.8040e-012           40.51805970            0.00000000        1208.32990195           -0.00615721         1208.32374474 
  1.8060e-012           40.51806055            0.00000000        1208.32992713           -0.00620756         1208.32371957 
  1.8080e-012           40.51806140            0.00000000        1208.32995257           -0.00625844         1208.32369413 
  1.8100e-012           40.51806226            0.00000000        1208.32997827           -0.00630985         1208.32366842 
  1.8120e-012           40.51806313            0.00000000        1208.33000425           -0.00636181         1208.32364244 
  1.8140e-012           40.51806402            0.00000000        1208.33003050           -0.00641430         1208.32361620 
  1.8160e-012           40.51806490            0.00000000        1208.33005702           -0.00646735         1208.32358967 
  1.8180e-012           40.51806580            0.00000000        1208.33008382           -0.00652094         1208.32356288 
  1.8200e-012           40.51806671            0.00000000        1208.33011090           -0.00657509         1208.32353580 
  1.8220e-012           40.51806763            0.00000000        1208.33013825           -0.00662980         1208.32350845 
  1.8240e-012           40.51806855            0.00000000        1208.33016589           -0.00668507         1208.32348081 
  1.8260e-012           40.51806949            0.00000000        1208.33019380           -0.00674091         1208.32345289 
  1.8280e-012           40.51807044            0.00000000        1208.33022201           -0.00679731         1208.32342469 
  1.8300e-012           40.51807139            0.00000000        1208.33025050           -0.00685429         1208.32339620 
  1.8320e-012           40.51807236            0.00000000        1208.33027927           -0.00691185         1208.32336743 
  1.8340e-012           40.51807333            0.00000000        1208.33030834           -0.00696998         1208.32333836 
  1.8360e-012           40.51807432            0.00000000        1208.33033770           -0.00702870         1208.32330900 
  1.8380e-012           40.51807531            0.00000000        1208.33036735           -0.00708800         1208.32327935 
  1.8400e-012           40.51807631            0.00000000        1208.33039730           -0.00714789         1208.32324940 
  1.8420e-012           40.51807733            0.00000000        1208.33042754           -0.00720838         1208.32321916 
  1.8440e-012           40.51807835            0.00000000        1208.33045808           -0.00726946         1208.32318862 
  1.8460e-012           40.51807939            0.00000000        1208.33048892           -0.00733114         1208.32315778 
  1.8480e-012           40.51808043            0.00000000        1208.33052006           -0.00739343         1208.32312664 
  1.8500e-012           40.51808149            0.00000000        1208.33055151           -0.00745631         1208.32309519 
  1.8520e-012           40.51808255            0.00000000        1208.33058326           -0.00751981         1208.32306345 
  1.8540e-012           40.51808363            0.00000000        1208.33061531           -0.00758391         1208.32303139 
  1.8560e-012           40.51808471            0.00000000        1208.33064767           -0.00764863         1208.32299904 
  1.8580e-012           40.51808581            0.00000000        1208.33068033           -0.00771396         1208.32296637 
  1.8600e-012           40.51808691            0.00000000        1208.33071331           -0.00777992         1208.32293339 
  1.8620e-012           40.51808803            0.00000000        1208.33074659           -0.00784649         1208.32290011 
  1.8640e-012           40.51808915            0.00000000        1208.33078019           -0.00791368         1208.32286651 
  1.8660e-012           40.51809029            0.00000000        1208.33081410           -0.00798150         1208.32283260 
  1.8680e-012           40.51809144            0.00000000        1208.33084832           -0.00804994         1208.32279838 
  1.8700e-012           40.51809260            0.00000000        1208.33088286           -0.00811901         1208.32276385 
  1.8720e-012           40.51809377            0.00000000        1208.33091771           -0.00818871         1208.32272900 
  1.8740e-012           40.51809494            0.00000000        1208.33095287           -0.00825904         1208.32269383 
  1.8760e-012           40.51809613            0.00000000        1208.33098835           -0.00833000         1208.32265835 
  1.8780e-012           40.51809733            0.00000000        1208.33102415           -0.00840160         1208.32262255 
  1.8800e-012           40.51809855            0.00000000        1208.33106027           -0.00847383         1208.32258643 
  1.8820e-012           40.51809977            0.00000000        1208.33109670           -0.00854670         1208.32255000 
  1.8840e-012           40.51810100            0.00000000        1208.33113346           -0.00862021         1208.32251325 
  1.8860e-012           40.51810224            0.00000000        1208.33117053           -0.00869435         1208.32247618 
  1.8880e-012           40.51810350            0.00000000        1208.33120792           -0.00876913         1208.32243879 
  1.8900e-012           40.51810476            0.00000000        1208.33124563           -0.00884455         1208.32240108 
  1.8920e-012           40.51810604            0.00000000        1208.33128366           -0.00892061         1208.32236305 
  1.8940e-012           40.51810732            0.00000000        1208.33132200           -0.00899731         1208.32232470 
  1.8960e-012           40.51810862            0.00000000        1208.33136067           -0.00907464         1208.32228603 
  1.8980e-012           40.51810993            0.00000000        1208.33139966           -0.00915261         1208.32224704 
  1.9000e-012           40.51811124            0.00000000        1208.33143897           -0.00923123         1208.32220774 
  1.9020e-012           40.51811257            0.00000000        1208.33147859           -0.00931048         1208.32216811 
  1.9040e-012           40.51811391            0.00000000        1208.33151853           -0.00939036         1208.32212817 
  1.9060e-012           40.51811526            0.00000000        1208.33155879           -0.00947088         1208.32208791 
  1.9080e-012           40.51811662            0.00000000        1208.33159937           -0.00955203         1208.32204733 
  1.9100e-012           40.51811799            0.00000000        1208.33164026           -0.00963382         1208.32200644 
  1.9120e-012           40.51811938            0.00000000        1208.33168147           -0.00971624         1208.32196523 
  1.9140e-012           40.51812077            0.00000000        1208.33172299           -0.00979928         1208.32192371 
  1.9160e-012           40.51812217            0.00000000        1208.33176483           -0.00988296         1208.32188187 
  1.9180e-012           40.51812358            0.00000000        1208.33180698           -0.00996725         1208.32183972 
  1.9200e-012           40.51812501            0.00000000        1208.33184944           -0.01005217         1208.32179727 
  1.9220e-012           40.51812644            0.00000000        1208.33189221           -0.01013771         1208.32175450 
  1.9240e-012           40.51812789            0.00000000        1208.33193528           -0.01022386         1208.32171142 
  1.9260e-012           40.51812934            0.00000000        1208.33197867           -0.01031063         1208.32166804 
  1.9280e-012           40.51813081            0.00000000        1208.33202235           -0.01039800         1208.32162435 
  1.9300e-012           40.51813228            0.00000000        1208.33206634           -0.01048598         1208.32158036 
  1.9320e-012           40.51813377            0.00000000        1208.33211063           -0.01057457         1208.32153607 
  1.9340e-012           40.51813526            0.00000000        1208.33215522           -0.01066374         1208.32149148 
  1.9360e-012           40.51813677            0.00000000        1208.33220011           -0.01075351         1208.32144659 
  1.9380e-012           40.51813828            0.00000000        1208.33224529           -0.01084387         1208.32140141 
  1.9400e-012           40.51813981            0.00000000        1208.33229076           -0.01093481         1208.32135594 
  1.9420e-012           40.51814134            0.00000000        1208.33233651           -0.01102633         1208.32131019 
  1.9440e-012           40.51814288            0.00000000        1208.33238256           -0.01111842         1208.32126414 
  1.9460e-012           40.51814444            0.00000000        1208.33242888           -0.01121107         1208.32121781 
  1.9480e-012           40.51814600            0.00000000        1208.33247549           -0.01130428         1208.32117121 
  1.9500e-012           40.51814757            0.00000000        1208.33252237           -0.01139804         1208.32112433 
  1.9520e-012           40.51814915            0.00000000        1208.33256952           -0.01149235         1208.32107717 
  1.9540e-012           40.51815074            0.00000000        1208.33261695           -0.01158720         1208.32102975 
  1.9560e-012           40.51815234            0.00000000        1208.33266464           -0.01168258         1208.32098206 
  1.9580e-012           40.51815395            0.00000000        1208.33271259           -0.01177848         1208.32093411 
  1.9600e-012           40.51815557            0.00000000        1208.33276079           -0.01187490         1208.32088590 
  1.9620e-012           40.51815719            0.00000000        1208.33280926           -0.01197182         1208.32083744 
  1.9640e-012           40.51815883            0.00000000        1208.33285796           -0.01206924         1208.32078873 
  1.9660e-012           40.51816047            0.00000000        1208.33290692           -0.01216715         1208.32073977 
  1.9680e-012           40.51816212            0.00000000        1208.33295611           -0.01226554         1208.32069058 
  1.9700e-012           40.51816378            0.00000000        1208.33300554           -0.01236439         1208.32064115 
  1.9720e-012           40.51816544            0.00000000        1208.33305520           -0.01246371         1208.32059149 
  1.9740e-012           40.51816711            0.00000000        1208.33310508           -0.01256348         1208.32054161 
  1.9760e-012           40.51816879            0.00000000        1208.33315518           -0.01266368         1208.32049150 
  1.9780e-012           40.51817048            0.00000000        1208.33320550           -0.01276431         1208.32044119 
  1.9800e-012           40.51817217            0.00000000        1208.33325602           -0.01286536         1208.32039066 
  1.9820e-012           40.51817388            0.00000000        1208.33330675           -0.01296681         1208.32033993 
  1.9840e-012           40.51817558            0.00000000        1208.33335767           -0.01306866         1208.32028901 
  1.9860e-012           40.51817730            0.00000000        1208.33340878           -0.01317088         1208.32023790 
  1.9880e-012           40.51817902            0.00000000        1208.33346008           -0.01327348         1208.32018660 
  1.9900e-012           40.51818074            0.00000000        1208.33351155           -0.01337642         1208.32013513 
  1.9920e-012           40.51818247            0.00000000        1208.33356319           -0.01347971         1208.32008348 
  1.9940e-012           40.51818421            0.00000000        1208.33361500           -0.01358332         1208.32003168 
  1.9960e-012           40.51818595            0.00000000        1208.33366696           -0.01368725         1208.31997971 
  1.9980e-012           40.51818770            0.00000000        1208.33371907           -0.01379148         1208.31992760 
  2.0000e-012           40.51818945            0.00000000        1208.33377133           -0.01389598         1208.31987534 
  2.0020e-012           40.51819121            0.00000000        1208.33382372           -0.01400076         1208.31982296 
  2.0040e-012           40.51819297            0.00000000        1208.33387623           -0.01410579         1208.31977044 
  2.0060e-012           40.51819474            0.00000000        1208.33392886           -0.01421106         1208.31971781 
  2.0080e-012           40.51819650            0.00000000        1208.33398161           -0.01431655         1208.31966506 
  2.0100e-012           40.51819828            0.00000000        1208.33403445           -0.01442224         1208.31961221 
  2.0120e-012           40.51820005            0.00000000        1208.33408739           -0.01452812         1208.31955927 
  2.0140e-012           40.51820183            0.00000000        1208.33414042           -0.01463417         1208.31950625 
  2.0160e-012           40.51820361            0.00000000        1208.33419352           -0.01474037         1208.31945315 
  2.0180e-012           40.51820539            0.00000000        1208.33424668           -0.01484671         1208.31939998 
  2.0200e-012           40.51820718            0.00000000        1208.33429991           -0.01495316         1208.31934675 
  2.0220e-012           40.51820896            0.00000000        1208.33435319           -0.01505972         1208.31929347 
  2.0240e-012           40.51821075            0.00000000        1208.33440650           -0.01516635         1208.31924015 
  2.0260e-012           40.51821254            0.00000000        1208.33445985           -0.01527304         1208.31918680 
  2.0280e-012           40.51821433            0.00000000        1208.33451322           -0.01537978         1208.31913344 
  2.0300e-012           40.51821612            0.00000000        1208.33456659           -0.01548654         1208.31908006 
  2.0320e-012           40.51821791            0.00000000        1208.33461997           -0.01559329         1208.31902668 
  2.0340e-012           40.51821970            0.00000000        1208.33467334           -0.01570003         1208.31897331 
  2.0360e-012           40.51822149            0.00000000        1208.33472669           -0.01580673         1208.31891996 
  2.0380e-012           40.51822328            0.00000000        1208.33478001           -0.01591337         1208.31886664 
  2.0400e-012           40.51822506            0.00000000        1208.33483329           -0.01601993         1208.31881336 
  2.0420e-012           40.51822685            0.00000000        1208.33488651           -0.01612639         1208.31876013 
  2.0440e-012           40.51822863            0.00000000        1208.33493968           -0.01623272         1208.31870696 
  2.0460e-012           40.51823041            0.00000000        1208.33499277           -0.01633890         1208.31865387 
  2.0480e-012           40.51823219            0.00000000        1208.33504578           -0.01644492         1208.31860086 
  2.0500e-012           40.51823396            0.00000000        1208.33509869           -0.01655075         1208.31854794 
  2.0520e-012           40.51823573            0.00000000        1208.33515149           -0.01665636         1208.31849514 
  2.0540e-012           40.51823750            0.00000000        1208.33520418           -0.01676173         1208.31844245 
  2.0560e-012           40.51823926            0.00000000        1208.33525674           -0.01686685         1208.31838989 
  2.0580e-012           40.51824102            0.00000000        1208.33530916           -0.01697168         1208.31833747 
  2.0600e-012           40.51824277            0.00000000        1208.33536142           -0.01707621         1208.31828520 
  2.0620e-012           40.51824452            0.00000000        1208.33541352           -0.01718041         1208.31823310 
  2.0640e-012           40.51824626            0.00000000        1208.33546544           -0.01728426         1208.31818118 
  2.0660e-012           40.51824800            0.00000000        1208.33551717           -0.01738773         1208.31812944 
  2.0680e-012           40.51824972            0.00000000        1208.33556871           -0.01749080         1208.31807791 
  2.0700e-012           40.51825144            0.00000000        1208.33562003           -0.01759344         1208.31802659 
  2.0720e-012           40.51825316            0.00000000        1208.33567112           -0.01769563         1208.31797549 
  2.0740e-012           40.51825486            0.00000000        1208.33572198           -0.01779735         1208.31792463 
  2.0760e-012           40.51825656            0.00000000        1208.33577259           -0.01789858         1208.31787402 
  2.0780e-012           40.51825825            0.00000000        1208.33582294           -0.01799928         1208.31782366 
  2.0800e-012           40.51825993            0.00000000        1208.33587302           -0.01809943         1208.31777359 
  2.0820e-012           40.51826160            0.00000000        1208.33592280           -0.01819901         1208.31772380 
  2.0840e-012           40.51826326            0.00000000        1208.33597230           -0.01829799         1208.31767430 
  2.0860e-012           40.51826491            0.00000000        1208.33602148           -0.01839635         1208.31762512 
  2.0880e-012           40.51826654            0.00000000        1208.33607033           -0.01849407         1208.31757626 
  2.0900e-012           40.51826817            0.00000000        1208.33611885           -0.01859112         1208.31752774 
  2.0920e-012           40.51826979            0.00000000        1208.33616703           -0.01868747         1208.31747956 
  2.0940e-012           40.51827139            0.00000000        1208.33621484           -0.01878310         1208.31743175 
  2.0960e-012           40.51827298            0.00000000        1208.33626228           -0.01887798         1208.31738430 
  2.0980e-012           40.51827456            0.00000000        1208.33630934           -0.01897210         1208.31733724 
  2.1000e-012           40.51827612            0.00000000        1208.33635600           -0.01906542         1208.31729058 
  2.1020e-012           40.51827767            0.00000000        1208.33640225           -0.01915793         1208.31724433 
  2.1040e-012           40.51827921            0.00000000        1208.33644808           -0.01924959         1208.31719849 
  2.1060e-012           40.51828073            0.00000000        1208.33649348           -0.01934039         1208.31715310 
  2.1080e-012           40.51828224            0.00000000        1208.33653843           -0.01943029         1208.31710814 
  2.1100e-012           40.51828373            0.00000000        1208.33658293           -0.01951929         1208.31706364 
  2.1120e-012           40.51828521            0.00000000        1208.33662696           -0.01960734         1208.31701961 
  2.1140e-012           40.51828667            0.00000000        1208.33667050           -0.01969444         1208.31697607 
  2.1160e-012           40.51828811            0.00000000        1208.33671356           -0.01978055         1208.31693301 
  2.1180e-012           40.51828954            0.00000000        1208.33675611           -0.01986565         1208.31689046 
  2.1200e-012           40.51829095            0.00000000        1208.33679814           -0.01994972         1208.31684842 
  2.1220e-012           40.51829234      2126929.09182144        1208.33683965           -0.02003274         1208.31680691 
  2.1240e-012           40.51829372            0.00000000        1208.33688063           -0.02011470         1208.31676593 
  2.1260e-012           40.51829507            0.00000000        1208.33692106           -0.02019556         1208.31672550 
  2.1280e-012           40.51829641            0.00000000        1208.33696093           -0.02027531         1208.31668562 
  2.1300e-012           40.51829773            0.00000000        1208.33700023           -0.02035391         1208.31664632 
  2.1320e-012           40.51829902            0.00000000        1208.33703895           -0.02043136         1208.31660760 
  2.1340e-012           40.51830030            0.00000000        1208.33707709           -0.02050762         1208.31656946 
  2.1360e-012           40.51830156            0.00000000        1208.33711462           -0.02058269         1208.31653193 
  2.1380e-012           40.51830280            0.00000000        1208.33715154           -0.02065653         1208.31649501 
  2.1400e-012           40.51830402            0.00000000        1208.33718784           -0.02072914         1208.31645870 
  2.1420e-012           40.51830521            0.00000000        1208.33722351           -0.02080048         1208.31642303 
  2.1440e-012           40.51830639            0.00000000        1208.33725855           -0.02087056         1208.31638799 
  2.1460e-012           40.51830754            0.00000000        1208.33729294           -0.02093933         1208.31635360 
  2.1480e-012           40.51830867            0.00000000        1208.33732667           -0.02100680         1208.31631987 
  2.1500e-012           40.51830978            0.00000000        1208.33735974           -0.02107294         1208.31628680 
  2.1520e-012           40.51831087            0.00000000        1208.33739213           -0.02113773         1208.31625441 
  2.1540e-012           40.51831193            0.00000000        1208.33742385           -0.02120116         1208.31622269 
  2.1560e-012           40.51831297            0.00000000        1208.33745487           -0.02126321         1208.31619166 
  2.1580e-012           40.51831399            0.00000000        1208.33748520           -0.02132387         1208.31616133 
  2.1600e-012           40.51831498            0.00000000        1208.33751483           -0.02138313         1208.31613170 
  2.1620e-012           40.51831595            0.00000000        1208.33754375           -0.02144097         1208.31610278 
  2.1640e-012           40.51831690            0.00000000        1208.33757195           -0.02149737         1208.31607458 
  2.1660e-012           40.51831782            0.00000000        1208.33759943           -0.02155233         1208.31604710 
  2.1680e-012           40.51831872            0.00000000        1208.33762618           -0.02160583         1208.31602035 
  2.1700e-012           40.51831959            0.00000000        1208.33765220           -0.02165787         1208.31599433 
  2.1720e-012           40.51832044            0.00000000        1208.33767747           -0.02170842         1208.31596905 
  2.1740e-012           40.51832126            0.00000000        1208.33770201           -0.02175749         1208.31594452 
  2.1760e-012           40.51832206            0.00000000        1208.33772579           -0.02180505         1208.31592074 
  2.1780e-012           40.51832283            0.00000000        1208.33774882           -0.02185111         1208.31589771 
  2.1800e-012           40.51832357            0.00000000        1208.33777109           -0.02189566         1208.31587543 
  2.1820e-012           40.51832430            0.00000000        1208.33779260           -0.02193868         1208.31585392 
  2.1840e-012           40.51832499            0.00000000        1208.33781335           -0.02198017         1208.31583317 
  2.1860e-012           40.51832566            0.00000000        1208.33783333           -0.02202013         1208.31581319 
  2.1880e-012           40.51832631            0.00000000        1208.33785254           -0.02205855         1208.31579399 
  2.1900e-012           40.51832692            0.00000000        1208.33787097           -0.02209542         1208.31577555 
  2.1920e-012           40.51832752            0.00000000        1208.33788863           -0.02213075         1208.31575789 
  2.1940e-012           40.51832808            0.00000000        1208.33790552           -0.02216452         1208.31574100 
  2.1960e-012           40.51832862            0.00000000        1208.33792163           -0.02219674         1208.31572489 
  2.1980e-012           40.51832914            0.00000000        1208.33793696           -0.02222740         1208.31570956 
